ID,Column Name,Justification (optional)
27246,Active,Active != Confirmed - Deaths - Recovered
27287,Active,Active != Confirmed - Deaths - Recovered
27310,Active,Active != Confirmed - Deaths - Recovered
27337,Active,Active != Confirmed - Deaths - Recovered
27364,Active,Active != Confirmed - Deaths - Recovered
27374,Active,Active != Confirmed - Deaths - Recovered
27377,Active,Active != Confirmed - Deaths - Recovered
27499,Active,Active != Confirmed - Deaths - Recovered
27504,Active,Active != Confirmed - Deaths - Recovered
27533,Active,Active != Confirmed - Deaths - Recovered
27567,Active,Active != Confirmed - Deaths - Recovered
27578,Active,Active != Confirmed - Deaths - Recovered
27620,Active,Active != Confirmed - Deaths - Recovered
27643,Active,Active != Confirmed - Deaths - Recovered
27645,Active,Active != Confirmed - Deaths - Recovered
27651,Active,Active != Confirmed - Deaths - Recovered
27661,Active,Active != Confirmed - Deaths - Recovered
27703,Active,Active != Confirmed - Deaths - Recovered
27855,Active,Active != Confirmed - Deaths - Recovered
27941,Active,Active != Confirmed - Deaths - Recovered
28001,Active,Active != Confirmed - Deaths - Recovered
28082,Active,Active != Confirmed - Deaths - Recovered
28096,Active,Active != Confirmed - Deaths - Recovered
28145,Active,Active != Confirmed - Deaths - Recovered
28171,Active,Active != Confirmed - Deaths - Recovered
28204,Active,Active != Confirmed - Deaths - Recovered
28254,Active,Active != Confirmed - Deaths - Recovered
28372,Active,Active != Confirmed - Deaths - Recovered
28469,Active,Active != Confirmed - Deaths - Recovered
28648,Active,Active != Confirmed - Deaths - Recovered
28672,Active,Active != Confirmed - Deaths - Recovered
28710,Active,Active != Confirmed - Deaths - Recovered
28768,Active,Active != Confirmed - Deaths - Recovered
28837,Active,Active != Confirmed - Deaths - Recovered
28838,Active,Active != Confirmed - Deaths - Recovered
28952,Active,Active != Confirmed - Deaths - Recovered
28981,Active,Active != Confirmed - Deaths - Recovered
29056,Active,Active != Confirmed - Deaths - Recovered
29061,Active,Active != Confirmed - Deaths - Recovered
29064,Active,Active != Confirmed - Deaths - Recovered
29104,Active,Active != Confirmed - Deaths - Recovered
29171,Active,Active != Confirmed - Deaths - Recovered
29203,Active,Active != Confirmed - Deaths - Recovered
29260,Active,Active != Confirmed - Deaths - Recovered
29281,Active,Active != Confirmed - Deaths - Recovered
29354,Active,Active != Confirmed - Deaths - Recovered
29514,Active,Active != Confirmed - Deaths - Recovered
29543,Active,Active != Confirmed - Deaths - Recovered
29561,Active,Active != Confirmed - Deaths - Recovered
29568,Active,Active != Confirmed - Deaths - Recovered
29650,Active,Active != Confirmed - Deaths - Recovered
29688,Active,Active != Confirmed - Deaths - Recovered
29786,Active,Active != Confirmed - Deaths - Recovered
29794,Active,Active != Confirmed - Deaths - Recovered
29823,Active,Active != Confirmed - Deaths - Recovered
29845,Active,Active != Confirmed - Deaths - Recovered
29861,Active,Active != Confirmed - Deaths - Recovered
29920,Active,Active != Confirmed - Deaths - Recovered
29953,Active,Active != Confirmed - Deaths - Recovered
29955,Active,Active != Confirmed - Deaths - Recovered
29982,Active,Active != Confirmed - Deaths - Recovered
30018,Active,Active != Confirmed - Deaths - Recovered
30060,Active,Active != Confirmed - Deaths - Recovered
30084,Active,Active != Confirmed - Deaths - Recovered
30131,Active,Active != Confirmed - Deaths - Recovered
30161,Active,Active != Confirmed - Deaths - Recovered
30167,Active,Active != Confirmed - Deaths - Recovered
30221,Active,Active != Confirmed - Deaths - Recovered
30229,Active,Active != Confirmed - Deaths - Recovered
30253,Active,Active != Confirmed - Deaths - Recovered
30385,Active,Active != Confirmed - Deaths - Recovered
30396,Active,Active != Confirmed - Deaths - Recovered
30403,Active,Active != Confirmed - Deaths - Recovered
30412,Active,Active != Confirmed - Deaths - Recovered
30442,Active,Active != Confirmed - Deaths - Recovered
30446,Active,Active != Confirmed - Deaths - Recovered
30476,Active,Active != Confirmed - Deaths - Recovered
30520,Active,Active != Confirmed - Deaths - Recovered
30581,Active,Active != Confirmed - Deaths - Recovered
30641,Active,Active != Confirmed - Deaths - Recovered
30643,Active,Active != Confirmed - Deaths - Recovered
30804,Active,Active != Confirmed - Deaths - Recovered
30940,Active,Active != Confirmed - Deaths - Recovered
30957,Active,Active != Confirmed - Deaths - Recovered
30976,Active,Active != Confirmed - Deaths - Recovered
30980,Active,Active != Confirmed - Deaths - Recovered
31142,Active,Active != Confirmed - Deaths - Recovered
31157,Active,Active != Confirmed - Deaths - Recovered
31192,Active,Active != Confirmed - Deaths - Recovered
31227,Active,Active != Confirmed - Deaths - Recovered
31295,Active,Active != Confirmed - Deaths - Recovered
31330,Active,Active != Confirmed - Deaths - Recovered
31482,Active,Active != Confirmed - Deaths - Recovered
31656,Active,Active != Confirmed - Deaths - Recovered
31754,Active,Active != Confirmed - Deaths - Recovered
31766,Active,Active != Confirmed - Deaths - Recovered
31867,Active,Active != Confirmed - Deaths - Recovered
31890,Active,Active != Confirmed - Deaths - Recovered
31963,Active,Active != Confirmed - Deaths - Recovered
32161,Active,Active != Confirmed - Deaths - Recovered
32217,Active,Active != Confirmed - Deaths - Recovered
32229,Active,Active != Confirmed - Deaths - Recovered
32262,Active,Active != Confirmed - Deaths - Recovered
32381,Active,Active != Confirmed - Deaths - Recovered
32444,Active,Active != Confirmed - Deaths - Recovered
32453,Active,Active != Confirmed - Deaths - Recovered
32473,Active,Active != Confirmed - Deaths - Recovered
32609,Active,Active != Confirmed - Deaths - Recovered
32679,Active,Active != Confirmed - Deaths - Recovered
32829,Active,Active != Confirmed - Deaths - Recovered
32879,Active,Active != Confirmed - Deaths - Recovered
32921,Active,Active != Confirmed - Deaths - Recovered
32966,Active,Active != Confirmed - Deaths - Recovered
33008,Active,Active != Confirmed - Deaths - Recovered
33009,Active,Active != Confirmed - Deaths - Recovered
33084,Active,Active != Confirmed - Deaths - Recovered
33295,Active,Active != Confirmed - Deaths - Recovered
33335,Active,Active != Confirmed - Deaths - Recovered
33341,Active,Active != Confirmed - Deaths - Recovered
33398,Active,Active != Confirmed - Deaths - Recovered
33405,Active,Active != Confirmed - Deaths - Recovered
33411,Active,Active != Confirmed - Deaths - Recovered
33413,Active,Active != Confirmed - Deaths - Recovered
33453,Active,Active != Confirmed - Deaths - Recovered
33547,Active,Active != Confirmed - Deaths - Recovered
33550,Active,Active != Confirmed - Deaths - Recovered
33561,Active,Active != Confirmed - Deaths - Recovered
33563,Active,Active != Confirmed - Deaths - Recovered
33578,Active,Active != Confirmed - Deaths - Recovered
33666,Active,Active != Confirmed - Deaths - Recovered
33681,Active,Active != Confirmed - Deaths - Recovered
33766,Active,Active != Confirmed - Deaths - Recovered
33820,Active,Active != Confirmed - Deaths - Recovered
33838,Active,Active != Confirmed - Deaths - Recovered
34073,Active,Active != Confirmed - Deaths - Recovered
34087,Active,Active != Confirmed - Deaths - Recovered
34123,Active,Active != Confirmed - Deaths - Recovered
34124,Active,Active != Confirmed - Deaths - Recovered
34192,Active,Active != Confirmed - Deaths - Recovered
34217,Active,Active != Confirmed - Deaths - Recovered
34231,Active,Active != Confirmed - Deaths - Recovered
34362,Active,Active != Confirmed - Deaths - Recovered
34390,Active,Active != Confirmed - Deaths - Recovered
34403,Active,Active != Confirmed - Deaths - Recovered
34428,Active,Active != Confirmed - Deaths - Recovered
34450,Active,Active != Confirmed - Deaths - Recovered
34574,Active,Active != Confirmed - Deaths - Recovered
34584,Active,Active != Confirmed - Deaths - Recovered
34591,Active,Active != Confirmed - Deaths - Recovered
34598,Active,Active != Confirmed - Deaths - Recovered
34618,Active,Active != Confirmed - Deaths - Recovered
34619,Active,Active != Confirmed - Deaths - Recovered
34688,Active,Active != Confirmed - Deaths - Recovered
34781,Active,Active != Confirmed - Deaths - Recovered
34842,Active,Active != Confirmed - Deaths - Recovered
34854,Active,Active != Confirmed - Deaths - Recovered
34867,Active,Active != Confirmed - Deaths - Recovered
34905,Active,Active != Confirmed - Deaths - Recovered
34978,Active,Active != Confirmed - Deaths - Recovered
35008,Active,Active != Confirmed - Deaths - Recovered
35074,Active,Active != Confirmed - Deaths - Recovered
35122,Active,Active != Confirmed - Deaths - Recovered
35186,Active,Active != Confirmed - Deaths - Recovered
35323,Active,Active != Confirmed - Deaths - Recovered
35412,Active,Active != Confirmed - Deaths - Recovered
35577,Active,Active != Confirmed - Deaths - Recovered
35598,Active,Active != Confirmed - Deaths - Recovered
35614,Active,Active != Confirmed - Deaths - Recovered
35687,Active,Active != Confirmed - Deaths - Recovered
35759,Active,Active != Confirmed - Deaths - Recovered
35768,Active,Active != Confirmed - Deaths - Recovered
35799,Active,Active != Confirmed - Deaths - Recovered
35844,Active,Active != Confirmed - Deaths - Recovered
35855,Active,Active != Confirmed - Deaths - Recovered
35953,Active,Active != Confirmed - Deaths - Recovered
36020,Active,Active != Confirmed - Deaths - Recovered
36027,Active,Active != Confirmed - Deaths - Recovered
36056,Active,Active != Confirmed - Deaths - Recovered
36062,Active,Active != Confirmed - Deaths - Recovered
36109,Active,Active != Confirmed - Deaths - Recovered
36127,Active,Active != Confirmed - Deaths - Recovered
36189,Active,Active != Confirmed - Deaths - Recovered
36277,Active,Active != Confirmed - Deaths - Recovered
36284,Active,Active != Confirmed - Deaths - Recovered
36349,Active,Active != Confirmed - Deaths - Recovered
36361,Active,Active != Confirmed - Deaths - Recovered
36426,Active,Active != Confirmed - Deaths - Recovered
36605,Active,Active != Confirmed - Deaths - Recovered
36613,Active,Active != Confirmed - Deaths - Recovered
36718,Active,Active != Confirmed - Deaths - Recovered
36831,Active,Active != Confirmed - Deaths - Recovered
36929,Active,Active != Confirmed - Deaths - Recovered
36963,Active,Active != Confirmed - Deaths - Recovered
37122,Active,Active != Confirmed - Deaths - Recovered
37202,Active,Active != Confirmed - Deaths - Recovered
37207,Active,Active != Confirmed - Deaths - Recovered
37226,Active,Active != Confirmed - Deaths - Recovered
37255,Active,Active != Confirmed - Deaths - Recovered
37433,Active,Active != Confirmed - Deaths - Recovered
37440,Active,Active != Confirmed - Deaths - Recovered
37497,Active,Active != Confirmed - Deaths - Recovered
37616,Active,Active != Confirmed - Deaths - Recovered
37691,Active,Active != Confirmed - Deaths - Recovered
37738,Active,Active != Confirmed - Deaths - Recovered
37854,Active,Active != Confirmed - Deaths - Recovered
37865,Active,Active != Confirmed - Deaths - Recovered
37876,Active,Active != Confirmed - Deaths - Recovered
37879,Active,Active != Confirmed - Deaths - Recovered
37921,Active,Active != Confirmed - Deaths - Recovered
38055,Active,Active != Confirmed - Deaths - Recovered
38069,Active,Active != Confirmed - Deaths - Recovered
38134,Active,Active != Confirmed - Deaths - Recovered
38170,Active,Active != Confirmed - Deaths - Recovered
38190,Active,Active != Confirmed - Deaths - Recovered
38193,Active,Active != Confirmed - Deaths - Recovered
38242,Active,Active != Confirmed - Deaths - Recovered
38289,Active,Active != Confirmed - Deaths - Recovered
38386,Active,Active != Confirmed - Deaths - Recovered
38550,Active,Active != Confirmed - Deaths - Recovered
38573,Active,Active != Confirmed - Deaths - Recovered
38615,Active,Active != Confirmed - Deaths - Recovered
38737,Active,Active != Confirmed - Deaths - Recovered
38757,Active,Active != Confirmed - Deaths - Recovered
38857,Active,Active != Confirmed - Deaths - Recovered
38867,Active,Active != Confirmed - Deaths - Recovered
38939,Active,Active != Confirmed - Deaths - Recovered
39142,Active,Active != Confirmed - Deaths - Recovered
